sku_id,Label_Key_Group,Sum of cost,SKU Category,labels_key,labels_value
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,187.08927999999997,Compute,k8s-label/config_id,58067e68-8c38-45cb-be42-6b8981d02b64
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,77.953512,Orchestration - Cloud Composer,k8s-label/config_id,58067e68-8c38-45cb-be42-6b8981d02b64
154C-7366-C5C3,Kubernetes Pod/Resource Label,4.314631,Storage,k8s-label/config_id,58c8abd5-d39f-4fff-8daf-91c0b8f7e258
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,388.63677899999993,Compute,k8s-label/config_id,58c8abd5-d39f-4fff-8daf-91c0b8f7e258
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,161.931156,Orchestration - Cloud Composer,k8s-label/config_id,58c8abd5-d39f-4fff-8daf-91c0b8f7e258
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.08750299999999998,Storage,k8s-label/config_id,5ea21a9b-4ede-4d94-a6f2-ea9e8ec1c8ac
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,7.882761999999999,Compute,k8s-label/config_id,5ea21a9b-4ede-4d94-a6f2-ea9e8ec1c8ac
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,3.2844670000000007,Orchestration - Cloud Composer,k8s-label/config_id,5ea21a9b-4ede-4d94-a6f2-ea9e8ec1c8ac
3362-E469-6BEF,Other Application/User Defined Labels,0.00539,Data Analytics/Processing,dts_config_id,656da439-0000-2a62-bc27-14c14ef884fc
3362-E469-6BEF,Other Application/User Defined Labels,0.005725999999999999,Data Analytics/Processing,dts_config_id,656da4f0-0000-2a62-bc27-14c14ef884fc
3362-E469-6BEF,Other Application/User Defined Labels,0.015600000000000004,Data Analytics/Processing,dts_config_id,656dbb54-0000-23cf-823b-582429c37a4c
3362-E469-6BEF,Other Application/User Defined Labels,0.001225,Data Analytics/Processing,dts_config_id,65bfd960-0000-2d98-aa49-d4f547f86f04
3362-E469-6BEF,Other Application/User Defined Labels,0.005488,Data Analytics/Processing,dts_config_id,65bfec04-0000-29e9-9d18-747446fa4a2c
3362-E469-6BEF,Other Application/User Defined Labels,0.005488,Data Analytics/Processing,dts_config_id,65bff04e-0000-2e60-bbbb-d4f547fe9148
3362-E469-6BEF,Other Application/User Defined Labels,0.009238,Data Analytics/Processing,dts_config_id,66bdd7a9-0000-2745-a302-14223bbe5372
3362-E469-6BEF,Other Application/User Defined Labels,0.006458,Data Analytics/Processing,dts_config_id,66cd5f6a-0000-2052-9c13-ac3eb1540ea8
3362-E469-6BEF,Other Application/User Defined Labels,0.005488,Data Analytics/Processing,dts_config_id,66cf4877-0000-26ef-9ebe-14c14ef387e0
154C-7366-C5C3,Kubernetes Pod/Resource Label,4.154691000000001,Storage,k8s-label/config_id,6730df91-3f28-4dd8-b842-12f227a5a604
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,374.17568099999994,Compute,k8s-label/config_id,6730df91-3f28-4dd8-b842-12f227a5a604
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,155.905781,Orchestration - Cloud Composer,k8s-label/config_id,6730df91-3f28-4dd8-b842-12f227a5a604
154C-7366-C5C3,Google System Label,1.4432559999999999,Storage,goog-k8s-cluster-id,6a186e46c7c5406b89e99d5a1fd4efff376e95906be341d9ae57454c43c1cd58
B701-3D6E-BFF1,Google System Label,129.95712199999997,Compute,goog-k8s-cluster-id,6a186e46c7c5406b89e99d5a1fd4efff376e95906be341d9ae57454c43c1cd58
D7FD-FC38-57D9,Google System Label,54.148656,Orchestration - Cloud Composer,goog-k8s-cluster-id,6a186e46c7c5406b89e99d5a1fd4efff376e95906be341d9ae57454c43c1cd58
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.002629,Storage,k8s-label/config_id,6bebb14a-849f-48c8-bc78-040009d67d80
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,0.236734,Compute,k8s-label/config_id,6bebb14a-849f-48c8-bc78-040009d67d80
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.09864,Orchestration - Cloud Composer,k8s-label/config_id,6bebb14a-849f-48c8-bc78-040009d67d80
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.68734,Storage,k8s-label/config_id,7353459e-8f85-4ccf-a7c6-9e4ffe9bbdad
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,61.91925299999999,Compute,k8s-label/config_id,7353459e-8f85-4ccf-a7c6-9e4ffe9bbdad
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,25.799471,Orchestration - Cloud Composer,k8s-label/config_id,7353459e-8f85-4ccf-a7c6-9e4ffe9bbdad
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.018354000000000002,Storage,k8s-label/config_id,75bd17c1-889a-4aad-be86-77047e682299
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,1.6531550000000004,Compute,k8s-label/config_id,75bd17c1-889a-4aad-be86-77047e682299
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.688807,Orchestration - Cloud Composer,k8s-label/config_id,75bd17c1-889a-4aad-be86-77047e682299
027D-B6C7-CCA2,Google System Label,0,Data Analytics/Processing,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
14F9-7705-2FD4,Google System Label,0,Egress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
154C-7366-C5C3,Google System Label,2.2617580000000004,Storage,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
22EB-AAE8-FBCD,Google System Label,0.000032000000000000005,Egress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
2F99-3A90-373B,Google System Label,0,Ingress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
4DBF-185F-A415,Google System Label,3.874777,Management & Operations,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
7870-010B-2763,Google System Label,0.08464000000000002,Management & Operations,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
8502-299A-ABAF,Google System Label,0.164682,Storage,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
8878-37D4-D2AC,Google System Label,0,Network - Other,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
9E4E-F9A7-5EAE,Google System Label,4.527838999999999,Network - Other,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
B701-3D6E-BFF1,Google System Label,203.663067,Compute,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
C40A-084F-09B4,Google System Label,1.619768,Network - Other,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
D31D-6EF4-950B,Google System Label,0,Ingress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
D7FD-FC38-57D9,Google System Label,84.859117,Orchestration - Cloud Composer,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
D973-5D65-BAB2,Google System Label,0.4221679999999999,Storage,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
DE9E-AFBC-A15A,Google System Label,0.12146,Egress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
E5F0-6A5D-7BAD,Google System Label,0.0021650000000000003,Storage,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
E926-D07C-E1A4,Google System Label,0,Ingress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
F274-1692-F213,Google System Label,0.09919700000000001,Egress,goog-composer-environment-uuid,92245cdf-450c-4910-91cf-cb847e9501ec
027D-B6C7-CCA2,Google System Label,0,Data Analytics/Processing,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
14F9-7705-2FD4,Google System Label,0,Egress,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
154C-7366-C5C3,Google System Label,0.000382,Storage,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
22EB-AAE8-FBCD,Google System Label,0,Egress,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
4DBF-185F-A415,Google System Label,0.000735,Management & Operations,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
7870-010B-2763,Google System Label,0.000012,Management & Operations,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
9E4E-F9A7-5EAE,Google System Label,0.0069370000000000005,Network - Other,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
B701-3D6E-BFF1,Google System Label,0.034584000000000004,Compute,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
C40A-084F-09B4,Google System Label,0.00022600000000000002,Network - Other,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
D7FD-FC38-57D9,Google System Label,0.01441,Orchestration - Cloud Composer,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
DE9E-AFBC-A15A,Google System Label,0.000028,Egress,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
E5F0-6A5D-7BAD,Google System Label,0,Storage,goog-composer-environment-uuid,9265d65c-8e9a-457e-bb4e-6a27cc566bf7
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.000223,Storage,k8s-label/config_id,94bc0db5-a75c-49f2-8f75-bebf215dfe61
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,0.02012,Compute,k8s-label/config_id,94bc0db5-a75c-49f2-8f75-bebf215dfe61
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.008383,Orchestration - Cloud Composer,k8s-label/config_id,94bc0db5-a75c-49f2-8f75-bebf215dfe61
D32E-3B98-00B6,Other Application/User Defined Labels,0,Egress,cloud_sql_bill_to,967635275572
154C-7366-C5C3,Kubernetes Pod/Resource Label,2.8691070000000005,Storage,k8s-label/config_id,9a6760fe-2a4f-4e14-8e9f-595e35a81cb5
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,258.4044779999999,Compute,k8s-label/config_id,9a6760fe-2a4f-4e14-8e9f-595e35a81cb5
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,107.668084,Orchestration - Cloud Composer,k8s-label/config_id,9a6760fe-2a4f-4e14-8e9f-595e35a81cb5
0018-A5A0-9D6D,Other Application/User Defined Labels,0.09255899999999989,Storage,projectcode,a003-54
55B3-2F73-B6A3,Other Application/User Defined Labels,0,Storage,projectcode,a003-54
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.136445,Storage,k8s-label/config_id,a322efff-8c33-4651-ab95-52dd322d18e4
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,12.288141999999999,Compute,k8s-label/config_id,a322efff-8c33-4651-ab95-52dd322d18e4
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,5.12003,Orchestration - Cloud Composer,k8s-label/config_id,a322efff-8c33-4651-ab95-52dd322d18e4
154C-7366-C5C3,Kubernetes Pod/Resource Label,1.1512509999999998,Storage,k8s-label/config_id,ab05dc37-7888-40d0-9270-c0e5b9f09b9c
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,103.667177,Compute,k8s-label/config_id,ab05dc37-7888-40d0-9270-c0e5b9f09b9c
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,43.194402,Orchestration - Cloud Composer,k8s-label/config_id,ab05dc37-7888-40d0-9270-c0e5b9f09b9c
A924-09D0-8854,Google System Label,2281.20058,Management & Operations,goog-metric-domain,agent.googleapis.com
D973-5D65-BAB2,Kubernetes Namespace Label,0.3427490000000001,Storage,k8s-namespace-labels/kubernetes.io/metadata.name,airbyte
154C-7366-C5C3,Kubernetes Pod/Resource Label,47.54888099999999,Storage,k8s-label/run,airflow-scheduler
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,4282.487638999999,Compute,k8s-label/run,airflow-scheduler
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,1784.3601270000004,Orchestration - Cloud Composer,k8s-label/run,airflow-scheduler
154C-7366-C5C3,Kubernetes Pod/Resource Label,19.10798799999999,Storage,k8s-label/run,airflow-webserver
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,1721.1833120000001,Compute,k8s-label/run,airflow-webserver
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,717.1557120000001,Orchestration - Cloud Composer,k8s-label/run,airflow-webserver
154C-7366-C5C3,Kubernetes Pod/Resource Label,49.966252000000004,Storage,k8s-label/run,airflow-worker
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,4499.887239000001,Compute,k8s-label/run,airflow-worker
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,1874.9432009999998,Orchestration - Cloud Composer,k8s-label/run,airflow-worker
143F-A1B0-E0BE,Google System Label,5.485353,Storage,goog-resource-type,api
143F-A1B0-E0BE,Google System Label,4.217288,Storage,goog-resource-type,apigateway.googleapis.com/Gateway
0018-A5A0-9D6D,Resource Name,0.09255899999999989,Storage,resource_name,application_templates
55B3-2F73-B6A3,Resource Name,0,Storage,resource_name,application_templates
0F79-08F1-0D8A,Kubernetes General Key,0.297008,Other Services,k8s-workload-type,apps/v1-DaemonSet
2856-91B1-406A,Kubernetes General Key,1.3670650000000002,Compute,k8s-workload-type,apps/v1-DaemonSet
2E27-4F75-95CD,Kubernetes General Key,5340.248923,Compute,k8s-workload-type,apps/v1-DaemonSet
39F4-0112-6F39,Kubernetes General Key,41.137315,Compute,k8s-workload-type,apps/v1-DaemonSet
4AA0-9497-B351,Kubernetes General Key,4.660475,Compute,k8s-workload-type,apps/v1-DaemonSet
5451-0A15-0123,Kubernetes General Key,0.14468,Compute,k8s-workload-type,apps/v1-DaemonSet
5B01-D157-A097,Kubernetes General Key,651.6125809999998,Compute,k8s-workload-type,apps/v1-DaemonSet
6276-ABCE-E764,Kubernetes General Key,0.28894400000000003,Compute,k8s-workload-type,apps/v1-DaemonSet
6C71-E844-38BC,Kubernetes General Key,1112.5131390000001,Compute,k8s-workload-type,apps/v1-DaemonSet
7111-B06C-1D2F,Kubernetes General Key,0.08215599999999999,Compute,k8s-workload-type,apps/v1-DaemonSet
79E9-0431-3CD3,Kubernetes General Key,43.859081999999994,Compute,k8s-workload-type,apps/v1-DaemonSet
9431-52B1-2C4F,Kubernetes General Key,182.818625,Compute,k8s-workload-type,apps/v1-DaemonSet
9F61-45D7-D4FB,Kubernetes General Key,0.072192,Compute,k8s-workload-type,apps/v1-DaemonSet
9FE0-8F60-A9F0,Kubernetes General Key,0.017317,Compute,k8s-workload-type,apps/v1-DaemonSet
A109-54C1-7CB0,Kubernetes General Key,0.016734,Compute,k8s-workload-type,apps/v1-DaemonSet
BB77-5FDA-69D9,Kubernetes General Key,3424.7860890000006,Compute,k8s-workload-type,apps/v1-DaemonSet
C074-F5DE-C6CD,Kubernetes General Key,0.011772,Compute,k8s-workload-type,apps/v1-DaemonSet
CEE0-1AE0-3422,Kubernetes General Key,209.866167,Compute,k8s-workload-type,apps/v1-DaemonSet
CF4E-A0C7-E3BF,Kubernetes General Key,599.0940449999999,Compute,k8s-workload-type,apps/v1-DaemonSet
D498-1ECA-87C1,Kubernetes General Key,0.737963,Compute,k8s-workload-type,apps/v1-DaemonSet
E259-34D3-C50F,Kubernetes General Key,0.7274919999999999,Compute,k8s-workload-type,apps/v1-DaemonSet
E7E5-0449-5933,Kubernetes General Key,0.057524,Compute,k8s-workload-type,apps/v1-DaemonSet
F268-6CE7-AC16,Kubernetes General Key,0.004016,Compute,k8s-workload-type,apps/v1-DaemonSet
F449-33EC-A5EF,Kubernetes General Key,125.09860100000002,Compute,k8s-workload-type,apps/v1-DaemonSet
0F79-08F1-0D8A,Kubernetes General Key,1.3493110000000001,Other Services,k8s-workload-type,apps/v1-Deployment
2E27-4F75-95CD,Kubernetes General Key,6275.91941,Compute,k8s-workload-type,apps/v1-Deployment
39F4-0112-6F39,Kubernetes General Key,10.764675,Compute,k8s-workload-type,apps/v1-Deployment
4AA0-9497-B351,Kubernetes General Key,0.000902,Compute,k8s-workload-type,apps/v1-Deployment
5451-0A15-0123,Kubernetes General Key,0.0010370000000000002,Compute,k8s-workload-type,apps/v1-Deployment
5B01-D157-A097,Kubernetes General Key,5435.073289000001,Compute,k8s-workload-type,apps/v1-Deployment
6AE1-525F-8B80,Kubernetes General Key,5.541697,Storage,k8s-workload-type,apps/v1-Deployment
6C71-E844-38BC,Kubernetes General Key,1426.7376460000005,Compute,k8s-workload-type,apps/v1-Deployment
79E9-0431-3CD3,Kubernetes General Key,505.9709889999999,Compute,k8s-workload-type,apps/v1-Deployment
9431-52B1-2C4F,Kubernetes General Key,110.547349,Compute,k8s-workload-type,apps/v1-Deployment
B188-61DD-52E4,Kubernetes General Key,13.805707999999997,Storage,k8s-workload-type,apps/v1-Deployment
BB77-5FDA-69D9,Kubernetes General Key,11333.090287,Compute,k8s-workload-type,apps/v1-Deployment
CEE0-1AE0-3422,Kubernetes General Key,972.7101739999999,Compute,k8s-workload-type,apps/v1-Deployment
CF4E-A0C7-E3BF,Kubernetes General Key,2439.048449,Compute,k8s-workload-type,apps/v1-Deployment
D498-1ECA-87C1,Kubernetes General Key,0.019363000000000002,Compute,k8s-workload-type,apps/v1-Deployment
D973-5D65-BAB2,Kubernetes General Key,29.861973000000003,Storage,k8s-workload-type,apps/v1-Deployment
E259-34D3-C50F,Kubernetes General Key,0.000262,Compute,k8s-workload-type,apps/v1-Deployment
E7E5-0449-5933,Kubernetes General Key,0.6860130000000001,Compute,k8s-workload-type,apps/v1-Deployment
F449-33EC-A5EF,Kubernetes General Key,1811.465789000001,Compute,k8s-workload-type,apps/v1-Deployment
2E27-4F75-95CD,Kubernetes General Key,23.024257000000006,Compute,k8s-workload-type,apps/v1-StatefulSet
39F4-0112-6F39,Kubernetes General Key,1.7434729999999998,Compute,k8s-workload-type,apps/v1-StatefulSet
5B01-D157-A097,Kubernetes General Key,0.010846999999999999,Compute,k8s-workload-type,apps/v1-StatefulSet
6C71-E844-38BC,Kubernetes General Key,42.03689799999999,Compute,k8s-workload-type,apps/v1-StatefulSet
79E9-0431-3CD3,Kubernetes General Key,0.002466,Compute,k8s-workload-type,apps/v1-StatefulSet
9431-52B1-2C4F,Kubernetes General Key,10.490197999999996,Compute,k8s-workload-type,apps/v1-StatefulSet
BB77-5FDA-69D9,Kubernetes General Key,0.016109000000000005,Compute,k8s-workload-type,apps/v1-StatefulSet
CEE0-1AE0-3422,Kubernetes General Key,0.001349,Compute,k8s-workload-type,apps/v1-StatefulSet
CF4E-A0C7-E3BF,Kubernetes General Key,5.843089999999999,Compute,k8s-workload-type,apps/v1-StatefulSet
D973-5D65-BAB2,Kubernetes General Key,3.4454009999999995,Storage,k8s-workload-type,apps/v1-StatefulSet
F449-33EC-A5EF,Kubernetes General Key,10.734271999999997,Compute,k8s-workload-type,apps/v1-StatefulSet
2E27-4F75-95CD,Kubernetes Namespace Label,1.0557979999999998,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-data-library
2E27-4F75-95CD,Kubernetes Namespace Label,1.0557979999999998,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-data-library
6C71-E844-38BC,Kubernetes Namespace Label,0.5800320000000001,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-data-library
6C71-E844-38BC,Kubernetes Namespace Label,0.5800320000000001,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-data-library
CF4E-A0C7-E3BF,Kubernetes Namespace Label,9.670282999999998,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-data-library
CF4E-A0C7-E3BF,Kubernetes Namespace Label,9.670282999999998,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-data-library
F449-33EC-A5EF,Kubernetes Namespace Label,5.331137999999999,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-data-library
F449-33EC-A5EF,Kubernetes Namespace Label,5.331137999999999,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-data-library
2E27-4F75-95CD,Kubernetes Namespace Label,32.709598,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-ev-charging
2E27-4F75-95CD,Kubernetes Namespace Label,32.709598,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-ev-charging
5B01-D157-A097,Kubernetes Namespace Label,0.062541,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-ev-charging
5B01-D157-A097,Kubernetes Namespace Label,0.062541,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-ev-charging
6C71-E844-38BC,Kubernetes Namespace Label,4.9944690000000005,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-ev-charging
6C71-E844-38BC,Kubernetes Namespace Label,4.9944690000000005,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-ev-charging
BB77-5FDA-69D9,Kubernetes Namespace Label,0.373627,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-ev-charging
BB77-5FDA-69D9,Kubernetes Namespace Label,0.373627,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-ev-charging
CF4E-A0C7-E3BF,Kubernetes Namespace Label,1.347979,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-ev-charging
CF4E-A0C7-E3BF,Kubernetes Namespace Label,1.347979,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-ev-charging
D973-5D65-BAB2,Kubernetes Namespace Label,0.04075499999999999,Storage,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-ev-charging
D973-5D65-BAB2,Kubernetes Namespace Label,0.04075499999999999,Storage,k8s-namespace-labels/pgs.com/app-workspace,app-ws-ev-charging
F449-33EC-A5EF,Kubernetes Namespace Label,0.19274,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-ev-charging
F449-33EC-A5EF,Kubernetes Namespace Label,0.19274,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-ev-charging
2E27-4F75-95CD,Kubernetes Namespace Label,166.436488,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-knowledge-platform
2E27-4F75-95CD,Kubernetes Namespace Label,166.436488,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-knowledge-platform
5B01-D157-A097,Kubernetes Namespace Label,3.153778,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-knowledge-platform
5B01-D157-A097,Kubernetes Namespace Label,3.153778,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-knowledge-platform
6C71-E844-38BC,Kubernetes Namespace Label,20.474992000000004,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-knowledge-platform
6C71-E844-38BC,Kubernetes Namespace Label,20.474992000000004,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-knowledge-platform
BB77-5FDA-69D9,Kubernetes Namespace Label,23.680768,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-knowledge-platform
BB77-5FDA-69D9,Kubernetes Namespace Label,23.680768,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-knowledge-platform
CF4E-A0C7-E3BF,Kubernetes Namespace Label,24.17251599999999,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-knowledge-platform
CF4E-A0C7-E3BF,Kubernetes Namespace Label,24.17251599999999,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-knowledge-platform
D973-5D65-BAB2,Kubernetes Namespace Label,0.32339399999999996,Storage,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-knowledge-platform
D973-5D65-BAB2,Kubernetes Namespace Label,0.32339399999999996,Storage,k8s-namespace-labels/pgs.com/app-workspace,app-ws-knowledge-platform
F449-33EC-A5EF,Kubernetes Namespace Label,2.8938700000000006,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-knowledge-platform
F449-33EC-A5EF,Kubernetes Namespace Label,2.8938700000000006,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-knowledge-platform
2E27-4F75-95CD,Kubernetes Namespace Label,7.300873000000003,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-meher-energize
5B01-D157-A097,Kubernetes Namespace Label,0.03606500000000001,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-meher-energize
6C71-E844-38BC,Kubernetes Namespace Label,2.8064169999999997,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-meher-energize
BB77-5FDA-69D9,Kubernetes Namespace Label,0.071279,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-meher-energize
CF4E-A0C7-E3BF,Kubernetes Namespace Label,0.30850400000000006,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-meher-energize
F449-33EC-A5EF,Kubernetes Namespace Label,0.15423100000000003,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-meher-energize
D973-5D65-BAB2,Kubernetes Namespace Label,0.9103099999999998,Storage,k8s-namespace-labels/pgs.com/app-workspace,app-ws-tgs-devsecops
2E27-4F75-95CD,Kubernetes Namespace Label,17.788805999999997,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-webknossos
2E27-4F75-95CD,Kubernetes Namespace Label,17.788805999999997,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-webknossos
5B01-D157-A097,Kubernetes Namespace Label,0.0011359999999999999,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-webknossos
5B01-D157-A097,Kubernetes Namespace Label,0.0011359999999999999,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-webknossos
6AE1-525F-8B80,Kubernetes Namespace Label,3.855014,Storage,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-webknossos
6AE1-525F-8B80,Kubernetes Namespace Label,3.855014,Storage,k8s-namespace-labels/pgs.com/app-workspace,app-ws-webknossos
6C71-E844-38BC,Kubernetes Namespace Label,4.892023000000002,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-webknossos
6C71-E844-38BC,Kubernetes Namespace Label,4.892023000000002,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-webknossos
BB77-5FDA-69D9,Kubernetes Namespace Label,0.004115,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-webknossos
